contig_name	size_bp	bin	qseqid	staxids	bitscore	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	coverage	priority
contig_2998	3428	SexualChromosomes_df	contig_2998	0	1868.0	JAOTOJ010000009.1	83.822	1978	307	13	1	1969	36139124	36141097	0.0	0.574095682613769	2
contig_7245	3079	SexualChromosomes_df	contig_7245	0	1836.0	CM077935.1	87.911	1580	166	18	450	2017	38939599	38938033	0.0	0.5089314712569016	2
contig_17656	3765	SexualChromosomes_df	contig_17656	0	1775.0	OZ203522.1	79.497	2624	441	77	583	3145	7149813	7152400	0.0	0.6804780876494024	2
contig_8272	5055	SexualChromosomes_df	contig_8272	0	1755.0	JAOTOJ010000009.1	78.078	2883	559	61	2160	5012	14667451	14670290	0.0	0.5641938674579624	2
contig_11375	4260	SexualChromosomes_df	contig_11375	0	1753.0	OZ203522.1	78.103	2941	525	112	1148	4024	1722129	1725014	0.0	0.6751173708920187	2
contig_17735	8756	SexualChromosomes_df	contig_17735	0	1714.0	JAOTOJ010000009.1	71.448	8854	1844	528	231	8756	34393513	34385016	0.0	0.9736180904522613	2
contig_7956	3707	SexualChromosomes_df	contig_7956	0	1703.0	OZ203522.1	77.724	2900	566	49	255	3101	6960333	6957461	0.0	0.7677367143242514	2
contig_3925	3741	SexualChromosomes_df	contig_3925	0	1701.0	CM077935.1	80.207	2319	417	31	5	2302	3984970	3987267	0.0	0.6140069500133654	2
contig_9378	3357	SexualChromosomes_df	contig_9378	0	1666.0	CM077935.1	76.511	3359	609	145	1	3300	30652560	30655797	0.0	0.9827226690497468	2
contig_7552	3335	SexualChromosomes_df	contig_7552	0	1661.0	JAOTOJ010000009.1	78.245	2712	505	69	25	2698	14670078	14667414	0.0	0.8014992503748126	2
contig_13446	3494	SexualChromosomes_df	contig_13446	0	1659.0	OZ187408.1	77.969	2737	543	50	521	3228	76004863	76002158	0.0	0.774756725815684	2
contig_834	3625	SexualChromosomes_df	contig_834	0	1653.0	JAOTOJ010000009.1	79.632	2337	449	23	1300	3622	4176537	4174214	0.0	0.640551724137931	2
contig_17116	3471	SexualChromosomes_df	contig_17116	0	1652.0	CM077935.1	78.906	2522	468	53	269	2767	14667414	14669894	0.0	0.7196773264188995	2
contig_17985	11159	SexualChromosomes_df	contig_17985	0	1639.0	OX365972.1	71.343	8546	1826	508	80	8316	28964551	28956320	0.0	0.7380589658571557	2
contig_7945	3016	SexualChromosomes_df	contig_7945	0	1631.0	JAOTOJ010000009.1	80.411	2190	390	34	1	2173	4173958	4176125	0.0	0.7201591511936339	2
contig_4419	3399	SexualChromosomes_df	contig_4419	0	1609.0	NC_138210.1	83.066	1807	270	22	31	1825	24318352	24320134	0.0	0.527802294792586	2
contig_12075	4174	SexualChromosomes_df	contig_12075	0	1607.0	JAOTOJ010000009.1	77.078	2923	585	68	9	2900	14670253	14667385	0.0	0.6926209870627695	2
contig_18688	3054	SexualChromosomes_df	contig_18688	0	1591.0	OZ187408.1	77.229	2815	579	55	267	3054	54754760	54751981	0.0	0.912573673870334	2
contig_12980	3208	SexualChromosomes_df	contig_12980	0	1580.0	JADPQB010000117.1	78.6	2472	470	42	175	2625	37601	35168	0.0	0.763715710723192	2
contig_4639	3055	SexualChromosomes_df	contig_4639	0	1576.0	JADPQB010000117.1	78.429	2508	478	44	519	3004	35135	37601	0.0	0.8134206219312602	2
contig_5740	3898	SexualChromosomes_df	contig_5740	0	1537.0	OZ184078.1	76.558	2952	605	72	24	2942	15116046	15118943	0.0	0.7485890200102616	2
contig_16708	3223	SexualChromosomes_df	contig_16708	0	1520.0	OZ211061.1	77.015	2767	565	61	262	2994	15038984	15041713	0.0	0.847657461991933	2
contig_17055	3251	SexualChromosomes_df	contig_17055	0	1507.0	CM077935.1	76.901	2788	565	64	159	2916	14667336	14670074	0.0	0.8480467548446632	2
contig_13388	3496	SexualChromosomes_df	contig_13388	0	1507.0	CM077935.1	76.901	2788	564	65	189	2945	14667336	14670074	0.0	0.7883295194508009	2
contig_12233	3421	SexualChromosomes_df	contig_12233	0	1502.0	CM077935.1	76.865	2788	566	64	155	2912	14667336	14670074	0.0	0.8059047062262497	2
contig_9327	5116	SexualChromosomes_df	contig_9327	0	1502.0	CM077935.1	76.907	2793	556	67	2276	5033	10297255	10294517	0.0	0.5388975762314308	2
contig_13370	4007	SexualChromosomes_df	contig_13370	0	1498.0	CM077935.1	77.251	2677	532	62	1158	3804	14667445	14670074	0.0	0.6603443973047167	2
contig_14688	3319	SexualChromosomes_df	contig_14688	0	1498.0	OZ203522.1	81.924	1798	302	17	893	2673	1723300	1725091	0.0	0.5363061163000904	2
contig_5352	3507	SexualChromosomes_df	contig_5352	0	1495.0	CM077935.1	77.205	2676	536	59	365	3012	14667445	14670074	0.0	0.7547761619617908	2
contig_18447	4315	SexualChromosomes_df	contig_18447	0	1493.0	OZ184078.1	76.092	2999	638	64	188	3156	15118943	15115994	0.0	0.6878331402085748	2
contig_17736	3311	SexualChromosomes_df	contig_17736	0	1493.0	JAOTOJ010000009.1	77.205	2676	535	60	387	3033	14670074	14667445	0.0	0.7991543340380549	2
contig_12518	4543	SexualChromosomes_df	contig_12518	0	1487.0	JAOTOJ010000009.1	76.807	2781	563	64	168	2915	14667343	14670074	0.0	0.6046665199207573	2
contig_14324	4277	SexualChromosomes_df	contig_14324	0	1482.0	JAOTOJ010000009.1	77.13	2676	537	60	347	2993	14667445	14670074	0.0	0.618657937806874	2
contig_6974	5148	SexualChromosomes_df	contig_6974	0	1476.0	OZ184078.1	76.122	2940	632	51	300	3211	15116046	15118943	0.0	0.5654623154623155	2
contig_8938	5016	SexualChromosomes_df	contig_8938	0	1463.0	CM077935.1	75.83	3041	647	72	166	3174	10294517	10297501	0.0	0.5996810207336523	2
contig_4966	4479	SexualChromosomes_df	contig_4966	0	1461.0	JADPQB010000117.1	78.092	2401	462	45	1445	3822	35168	37527	0.0	0.5306988167001563	2
contig_12691	3327	SexualChromosomes_df	contig_12691	0	1456.0	OZ211061.1	76.715	2770	552	80	360	3084	15038984	15041705	0.0	0.8187556357078449	2
contig_5904	3095	SexualChromosomes_df	contig_5904	0	1437.0	CM077935.1	77.625	2476	483	60	24	2471	14669826	14667394	0.0	0.7906300484652665	2
contig_8481	5200	SexualChromosomes_df	contig_8481	0	1404.0	JAOTOJ010000009.1	75.901	2913	609	77	228	3100	14667394	14670253	0.0	0.5523076923076923	2
contig_17686	3011	SexualChromosomes_df	contig_17686	0	1393.0	JADPQB010000117.1	77.243	2474	502	47	1	2453	37601	35168	0.0	0.8143473928927266	2
contig_15834	3983	SexualChromosomes_df	contig_15834	0	1380.0	OZ184078.1	76.05	2810	586	66	3	2775	15118805	15116046	0.0	0.6959578207381371	2
contig_3331	3886	SexualChromosomes_df	contig_3331	0	1378.0	OZ203522.1	75.26	3072	668	76	293	3324	6499171	6496152	0.0	0.7799794132784355	2
contig_12232	4428	SexualChromosomes_df	contig_12232	0	1376.0	JADPQB010000117.1	76.473	2665	549	62	1527	4165	35127	37739	0.0	0.5957542908762421	2
contig_17057	4544	SexualChromosomes_df	contig_17057	0	1369.0	JAOTOJ010000009.1	76.779	2571	519	60	1598	4138	14667338	14669860	0.0	0.5589788732394366	2
contig_9677	3457	SexualChromosomes_df	contig_9677	0	1363.0	JAOTOJ010000009.1	79.634	1969	345	38	1152	3101	18954887	18956818	0.0	0.5637836274226208	2
contig_13131	3146	SexualChromosomes_df	contig_13131	0	1351.0	JADPQB010000117.1	76.399	2644	542	66	533	3146	35127	37718	0.0	0.8305785123966942	2
contig_8086	3752	SexualChromosomes_df	contig_8086	0	1336.0	JADPQB010000117.1	79.086	2013	368	36	1198	3193	37144	35168	0.0	0.5317164179104478	2
contig_14075	3074	SexualChromosomes_df	contig_14075	0	1325.0	CM077935.1	75.961	2783	551	82	199	2920	14670061	14667336	0.0	0.8851659076122316	2
contig_15689	3664	SexualChromosomes_df	contig_15689	0	1297.0	CM077935.1	79.506	1903	328	41	1571	3450	18955027	18956890	0.0	0.5128275109170306	2
contig_5296	3689	SexualChromosomes_df	contig_5296	0	1262.0	OZ184078.1	75.269	2879	593	94	678	3504	15118805	15115994	0.0	0.7660612632149634	2
contig_12369	3649	SexualChromosomes_df	contig_12369	0	1240.0	CM077935.1	77.895	2090	396	49	1565	3631	10294517	10296563	0.0	0.5661825157577418	2
contig_3171	3554	SexualChromosomes_df	contig_3171	0	1232.0	CM077935.1	76.422	2409	492	56	1018	3396	64987877	64985515	0.0	0.6691052335396737	2
contig_1595	3933	SexualChromosomes_df	contig_1595	0	1225.0	JADPQB010000117.1	77.238	2201	432	51	1330	3505	35153	37309	0.0	0.5530129672006102	2
contig_10188	4310	SexualChromosomes_df	contig_10188	0	1177.0	JAOTOJ010000009.1	74.306	3242	622	164	1085	4254	34395710	34392608	0.0	0.7352668213457076	2
contig_16373	4497	SexualChromosomes_df	contig_16373	0	1151.0	JAOTOJ010000009.1	75.744	2486	496	91	407	2848	14667336	14669758	0.0	0.5428063153213253	2
contig_2814	3224	SexualChromosomes_df	contig_2814	0	1134.0	JADPQB010000117.1	75.46	2498	523	67	11	2467	37601	35153	0.0	0.7617866004962779	2
contig_5983	4156	SexualChromosomes_df	contig_5983	0	1125.0	CM077935.1	76.636	2140	439	48	2039	4156	14669696	14667596	0.0	0.5093840230991338	2
contig_12747	3063	SexualChromosomes_df	contig_12747	0	1125.0	OZ077565.1	75.306	2531	531	76	14	2490	23725884	23723394	0.0	0.8083578191315703	2
contig_18563	3812	SexualChromosomes_df	contig_18563	0	1116.0	JADPQB010000117.1	76.894	2086	410	50	647	2699	35168	37214	0.0	0.5383001049317944	2
contig_18247	3726	SexualChromosomes_df	contig_18247	0	1068.0	OZ077565.1	76.451	2085	423	59	1371	3419	23725446	23723394	0.0	0.549651100375738	2
contig_17119	4955	SexualChromosomes_df	contig_17119	0	1061.0	CM077935.1	74.238	2822	593	111	2174	4942	13722929	13725669	0.0	0.558627648839556	2
contig_3754	4029	SexualChromosomes_df	contig_3754	0	1031.0	OZ203522.1	74.285	2551	607	44	1497	4023	8238250	8240775	0.0	0.6269545793000745	2
contig_4507	3321	SexualChromosomes_df	contig_4507	0	977.0	OZ184078.1	76.786	1848	366	48	27	1857	15117864	15116063	0.0	0.5510388437217706	2
contig_10493	3005	SexualChromosomes_df	contig_10493	0	948.0	CM101943.1	73.564	3030	574	170	34	3003	24398759	24395897	0.0	0.9880199667221298	2
contig_13060	5325	SexualChromosomes_df	contig_13060	0	918.0	OZ187408.1	71.815	3626	897	104	1570	5133	56740819	56744381	0.0	0.6691079812206573	2
contig_12448	3079	SexualChromosomes_df	contig_12448	0	883.0	OZ203522.1	74.804	2044	474	34	562	2581	8240951	8238925	0.0	0.6557323806430659	2
contig_10005	4032	SexualChromosomes_df	contig_10005	0	869.0	OZ187408.1	73.839	2305	552	48	47	2326	45867255	45864977	0.0	0.5652281746031746	2
contig_2364	3276	SexualChromosomes_df	contig_2364	0	852.0	OZ187408.1	72.806	2666	665	53	414	3049	45867612	45864977	0.0	0.8043345543345544	2
contig_8248	3081	SexualChromosomes_df	contig_8248	0	852.0	OZ203522.1	73.48	2402	578	52	513	2883	2980309	2982682	0.0	0.7692307692307693	2
contig_17423	4413	SexualChromosomes_df	contig_17423	0	848.0	OZ184078.1	72.865	2845	632	118	247	3027	13352978	13355746	0.0	0.6299569453886246	2
contig_12517	4178	SexualChromosomes_df	contig_12517	0	793.0	OZ187408.1	72.331	2848	678	94	170	2968	46445820	46448606	0.0	0.6696984202967927	2
contig_14080	5276	SexualChromosomes_df	contig_14080	0	793.0	OZ187408.1	72.331	2848	679	93	638	3437	46448606	46445820	0.0	0.5305155420773313	2
contig_14729	4483	SexualChromosomes_df	contig_14729	0	782.0	OZ187408.1	72.261	2848	681	93	196	2995	46445820	46448606	0.0	0.6243586883783181	2
contig_14696	3103	SexualChromosomes_df	contig_14696	0	741.0	OZ203522.1	73.312	2192	514	64	381	2537	2481911	2484066	0.0	0.6948114727682888	2
contig_1633	3236	SexualChromosomes_df	contig_1633	0	734.0	OZ211061.1	72.218	2642	649	70	627	3228	11108356	11110952	0.0	0.803770086526576	2
contig_17722	3101	SexualChromosomes_df	contig_17722	0	728.0	OZ203522.1	73.192	2171	520	57	221	2361	2481928	2484066	0.0	0.690099967752338	2
contig_15762	3822	SexualChromosomes_df	contig_15762	0	654.0	OZ203522.1	72.665	2195	519	72	1346	3498	2484066	2481911	0.0	0.5630559916274201	2
contig_5020	3208	SexualChromosomes_df	contig_5020	0	643.0	OX365972.1	73.429	1878	434	56	735	2586	866852	868690	0.0	0.5769950124688279	2
contig_9219	3150	SexualChromosomes_df	contig_9219	0	621.0	OZ077565.1	71.626	2601	637	82	515	3067	32719565	32722112	1.25e-175	0.8101587301587302	2
contig_11350	3629	SexualChromosomes_df	contig_11350	0	595.0	OZ187408.1	70.657	3183	817	101	493	3616	56741048	56744172	8.76e-168	0.8605676494902177	2
contig_6268	3618	SexualChromosomes_df	contig_6268	0	499.0	OZ187408.1	71.064	2350	600	66	285	2604	17609695	17611994	7.05e-139	0.6409618573797679	2
contig_16942	3093	SexualChromosomes_df	contig_16942	0	438.0	NC_138210.1	70.864	2279	564	91	22	2251	13408210	13410437	1.33e-120	0.7206595538312318	2
contig_11637	3050	SexualChromosomes_df	contig_11637	0	390.0	OZ211061.1	71.683	1575	395	42	21	1570	7770703	7769155	3.72e-106	0.5078688524590164	2
