contig_name	size_bp	bin	qseqid	staxids	bitscore	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	coverage	priority
contig_8987	9980	Binsularis_BLAST_SexualChromosomes.tsv	contig_8987	0.0	4205.0	CM077935.1	96.968	2507.0	72.0	1.0	1123.0	3625.0	23665446.0	23667952.0	0.0	0.2507014028056112	3
contig_4066	36349	Binsularis_BLAST_SexualChromosomes.tsv	contig_4066	0.0	4205.0	OX365972.1	84.097	4408.0	645.0	40.0	10616.0	15002.0	30418933.0	30423305.0	0.0	0.12066356708575202	3
contig_8108	14398	Binsularis_BLAST_SexualChromosomes.tsv	contig_8108	0.0	4193.0	JAOTOJ010000009.1	87.558	3649.0	420.0	28.0	9228.0	12853.0	61716530.0	61720167.0	0.0	0.2517710793165717	3
contig_2936	21912	Binsularis_BLAST_SexualChromosomes.tsv	contig_2936	0.0	4170.0	JAOTOJ010000009.1	94.505	2730.0	106.0	18.0	1153.0	3844.0	47861546.0	47858823.0	0.0	0.12280941949616649	3
contig_4124	3218	Binsularis_BLAST_SexualChromosomes.tsv	contig_4124	0.0	4161.0	NC_138210.1	94.253	2732.0	141.0	8.0	1.0	2722.0	63418077.0	63415352.0	0.0	0.8455562461155998	3
contig_18623	11674	Binsularis_BLAST_SexualChromosomes.tsv	contig_18623	0.0	4145.0	JAOTOJ010000009.1	88.892	3439.0	284.0	41.0	7967.0	11361.0	61423155.0	61426539.0	0.0	0.2907315401747473	3
contig_8426	4881	Binsularis_BLAST_SexualChromosomes.tsv	contig_8426	0.0	4145.0	JAOTOJ010000009.1	95.778	2582.0	87.0	13.0	2019.0	4584.0	26134442.0	26131867.0	0.0	0.5255070682237246	3
contig_7767	5928	Binsularis_BLAST_SexualChromosomes.tsv	contig_7767	0.0	4120.0	CM077935.1	92.065	2949.0	203.0	14.0	1238.0	4165.0	43907240.0	43904302.0	0.0	0.49375843454790824	3
contig_7638	10960	Binsularis_BLAST_SexualChromosomes.tsv	contig_7638	0.0	4115.0	NC_138210.1	93.954	2729.0	154.0	4.0	1678.0	4395.0	2962873.0	2965601.0	0.0	0.2479014598540146	3
contig_7985	21364	Binsularis_BLAST_SexualChromosomes.tsv	contig_7985	0.0	4113.0	JADPQB010000117.1	87.02	3675.0	444.0	23.0	4311.0	7962.0	25645.0	21981.0	0.0	0.17089496348998315	3
contig_11686	13902	Binsularis_BLAST_SexualChromosomes.tsv	contig_11686	0.0	4111.0	NC_138210.1	94.283	2711.0	115.0	23.0	8259.0	10947.0	60388419.0	60385727.0	0.0	0.1933534743202417	3
contig_8443	17576	Binsularis_BLAST_SexualChromosomes.tsv	contig_8443	0.0	4104.0	JAOTOJ010000009.1	96.593	2495.0	50.0	13.0	13982.0	16465.0	27487651.0	27485181.0	0.0	0.14127218934911243	3
contig_15879	13421	Binsularis_BLAST_SexualChromosomes.tsv	contig_15879	0.0	4098.0	JAOTOJ010000009.1	94.115	2719.0	120.0	24.0	378.0	3077.0	14598377.0	14595680.0	0.0	0.20110274942254674	3
contig_18379	23550	Binsularis_BLAST_SexualChromosomes.tsv	contig_18379	0.0	4089.0	JAOTOJ010000009.1	91.669	2989.0	193.0	22.0	2628.0	5581.0	60947929.0	60944962.0	0.0	0.1253927813163482	3
contig_8050	23027	Binsularis_BLAST_SexualChromosomes.tsv	contig_8050	0.0	4084.0	JAOTOJ010000009.1	91.744	3016.0	133.0	57.0	20088.0	23027.0	25600322.0	25603297.0	0.0	0.12763277891171235	3
contig_3657	4000	Binsularis_BLAST_SexualChromosomes.tsv	contig_3657	0.0	4082.0	JAOTOJ010000009.1	96.154	2522.0	56.0	25.0	1.0	2487.0	45803236.0	45800721.0	0.0	0.6215	3
contig_18346	6699	Binsularis_BLAST_SexualChromosomes.tsv	contig_18346	0.0	4080.0	CM077935.1	91.981	2918.0	221.0	12.0	662.0	3573.0	43261509.0	43258599.0	0.0	0.43454246902522764	3
contig_15544	20248	Binsularis_BLAST_SexualChromosomes.tsv	contig_15544	0.0	4078.0	OX365972.1	91.207	3025.0	228.0	18.0	7157.0	10157.0	24268764.0	24265754.0	0.0	0.14816278150928486	3
contig_18492	9225	Binsularis_BLAST_SexualChromosomes.tsv	contig_18492	0.0	4078.0	OZ211061.1	91.684	2970.0	206.0	14.0	1740.0	4670.0	11710164.0	11713131.0	0.0	0.3176151761517615	3
contig_6099	4890	Binsularis_BLAST_SexualChromosomes.tsv	contig_6099	0.0	4058.0	JAOTOJ010000009.1	96.125	2503.0	68.0	11.0	1182.0	3671.0	48961093.0	48958607.0	0.0	0.5089979550102249	3
contig_16018	6166	Binsularis_BLAST_SexualChromosomes.tsv	contig_16018	0.0	4047.0	JAOTOJ010000009.1	93.082	2790.0	154.0	21.0	384.0	3145.0	19573344.0	19576122.0	0.0	0.4477781381771002	3
contig_8525	23348	Binsularis_BLAST_SexualChromosomes.tsv	contig_8525	0.0	4041.0	JAOTOJ010000009.1	94.975	2587.0	112.0	10.0	20255.0	22834.0	25447333.0	25449908.0	0.0	0.11045913996916223	3
contig_8047	4547	Binsularis_BLAST_SexualChromosomes.tsv	contig_8047	0.0	4024.0	JAOTOJ010000009.1	93.199	2779.0	123.0	32.0	1477.0	4215.0	42816875.0	42814123.0	0.0	0.6021552672091489	3
contig_16659	5971	Binsularis_BLAST_SexualChromosomes.tsv	contig_16659	0.0	4023.0	JAOTOJ010000009.1	94.89	2583.0	114.0	6.0	2539.0	5106.0	3463472.0	3460893.0	0.0	0.4299112376486351	3
contig_3515	3542	Binsularis_BLAST_SexualChromosomes.tsv	contig_3515	0.0	4023.0	OZ211061.1	92.011	2879.0	208.0	10.0	406.0	3265.0	11713039.0	11710164.0	0.0	0.8071710897797855	3
contig_7207	8714	Binsularis_BLAST_SexualChromosomes.tsv	contig_7207	0.0	3997.0	JAOTOJ010000009.1	96.389	2437.0	70.0	7.0	9.0	2434.0	48083496.0	48081067.0	0.0	0.278287812715171	3
contig_11122	6223	Binsularis_BLAST_SexualChromosomes.tsv	contig_11122	0.0	3980.0	JAOTOJ010000009.1	79.075	6375.0	898.0	299.0	5.0	6190.0	42127854.0	42133981.0	0.0	0.993893620440302	3
contig_7298	21200	Binsularis_BLAST_SexualChromosomes.tsv	contig_7298	0.0	3947.0	OZ211061.1	91.745	2871.0	191.0	23.0	17352.0	20177.0	11710164.0	11713033.0	0.0	0.1332547169811321	3
contig_8496	26827	Binsularis_BLAST_SexualChromosomes.tsv	contig_8496	0.0	3943.0	JAOTOJ010000009.1	92.998	2742.0	131.0	18.0	4699.0	7402.0	22898739.0	22896021.0	0.0	0.1007567003392105	3
contig_17936	15772	Binsularis_BLAST_SexualChromosomes.tsv	contig_17936	0.0	3941.0	CM077935.1	86.85	3559.0	426.0	36.0	18.0	3553.0	24863526.0	24859987.0	0.0	0.22413137205173725	3
contig_6483	4433	Binsularis_BLAST_SexualChromosomes.tsv	contig_6483	0.0	3912.0	OX365972.1	93.428	2663.0	135.0	20.0	1790.0	4433.0	5023857.0	5026498.0	0.0	0.5962102413715317	3
contig_4864	10371	Binsularis_BLAST_SexualChromosomes.tsv	contig_4864	0.0	3842.0	CM101943.1	90.003	3021.0	233.0	39.0	3685.0	6658.0	25829556.0	25826558.0	0.0	0.2866647382123228	3
contig_13313	3005	Binsularis_BLAST_SexualChromosomes.tsv	contig_13313	0.0	3832.0	CM077935.1	95.905	2369.0	92.0	5.0	1.0	2366.0	3461157.0	3463523.0	0.0	0.7870216306156406	3
contig_15953	4801	Binsularis_BLAST_SexualChromosomes.tsv	contig_15953	0.0	3819.0	OZ211061.1	92.271	2704.0	192.0	6.0	1298.0	3985.0	11710164.0	11712866.0	0.0	0.5596750676942304	3
contig_6568	8222	Binsularis_BLAST_SexualChromosomes.tsv	contig_6568	0.0	3819.0	JAOTOJ010000009.1	93.638	2562.0	153.0	8.0	3657.0	6214.0	10885678.0	10888233.0	0.0	0.31099489175383116	3
contig_11407	5248	Binsularis_BLAST_SexualChromosomes.tsv	contig_11407	0.0	3818.0	NC_138210.1	93.364	2592.0	155.0	11.0	1229.0	3812.0	41267127.0	41264545.0	0.0	0.4921875	3
contig_7665	8805	Binsularis_BLAST_SexualChromosomes.tsv	contig_7665	0.0	3807.0	JAOTOJ010000009.1	90.761	2879.0	226.0	14.0	5787.0	8631.0	1207717.0	1210589.0	0.0	0.32299829642248723	3
contig_14250	7885	Binsularis_BLAST_SexualChromosomes.tsv	contig_14250	0.0	3797.0	OZ211061.1	93.143	2596.0	167.0	6.0	4843.0	7428.0	11713274.0	11710680.0	0.0	0.3278376664552949	3
contig_7350	15212	Binsularis_BLAST_SexualChromosomes.tsv	contig_7350	0.0	3794.0	CM101943.1	93.618	2554.0	141.0	14.0	12666.0	15212.0	53928173.0	53930711.0	0.0	0.1673678674730476	3
contig_7776	22337	Binsularis_BLAST_SexualChromosomes.tsv	contig_7776	0.0	3788.0	JAOTOJ010000009.1	96.514	2295.0	72.0	7.0	2077.0	4368.0	4697124.0	4694835.0	0.0	0.10256525048126428	3
contig_8659	14396	Binsularis_BLAST_SexualChromosomes.tsv	contig_8659	0.0	3783.0	JAOTOJ010000009.1	96.157	2316.0	87.0	2.0	6898.0	9213.0	3461074.0	3463387.0	0.0	0.1608085579327591	3
contig_17326	4427	Binsularis_BLAST_SexualChromosomes.tsv	contig_17326	0.0	3775.0	OZ187408.1	92.992	2597.0	168.0	9.0	1339.0	3924.0	56324560.0	56321967.0	0.0	0.5839168737293878	3
contig_17720	21173	Binsularis_BLAST_SexualChromosomes.tsv	contig_17720	0.0	3770.0	JAOTOJ010000009.1	94.256	2507.0	77.0	22.0	15537.0	17985.0	4694829.0	4697326.0	0.0	0.11561894866103056	3
contig_1159	5313	Binsularis_BLAST_SexualChromosomes.tsv	contig_1159	0.0	3762.0	CM077935.1	95.632	2358.0	80.0	11.0	2974.0	5313.0	58492000.0	58489648.0	0.0	0.4402409185017881	3
contig_7621	18162	Binsularis_BLAST_SexualChromosomes.tsv	contig_7621	0.0	3762.0	OZ211061.1	91.78	2725.0	193.0	15.0	2256.0	4951.0	5102468.0	5105190.0	0.0	0.14838674154828763	3
contig_17968	19221	Binsularis_BLAST_SexualChromosomes.tsv	contig_17968	0.0	3762.0	CM077935.1	86.742	3462.0	364.0	40.0	1810.0	5203.0	61408117.0	61404683.0	0.0	0.1765256750429218	3
contig_7042	6835	Binsularis_BLAST_SexualChromosomes.tsv	contig_7042	0.0	3757.0	OZ187408.1	92.482	2647.0	167.0	18.0	811.0	3429.0	56324716.0	56322074.0	0.0	0.38302852962692024	3
contig_7372	19982	Binsularis_BLAST_SexualChromosomes.tsv	contig_7372	0.0	3757.0	JADPQB010000117.1	91.412	2783.0	176.0	31.0	1749.0	4494.0	19922.0	17166.0	0.0	0.13737363627264537	3
contig_14672	6726	Binsularis_BLAST_SexualChromosomes.tsv	contig_14672	0.0	3729.0	CM077935.1	94.898	2391.0	110.0	8.0	3376.0	5764.0	4565387.0	4563007.0	0.0	0.35504014272970563	3
contig_17023	8147	Binsularis_BLAST_SexualChromosomes.tsv	contig_17023	0.0	3703.0	CM077935.1	87.543	3235.0	362.0	17.0	1420.0	4646.0	44158083.0	44154882.0	0.0	0.3959739781514668	3
contig_4947	10681	Binsularis_BLAST_SexualChromosomes.tsv	contig_4947	0.0	3698.0	CM077935.1	95.986	2292.0	64.0	18.0	1.0	2270.0	21566186.0	21568471.0	0.0	0.21243329276284992	3
contig_7566	21000	Binsularis_BLAST_SexualChromosomes.tsv	contig_7566	0.0	3694.0	JAOTOJ010000009.1	88.443	3089.0	322.0	17.0	15466.0	18538.0	9961013.0	9957944.0	0.0	0.1462857142857143	3
contig_8768	4259	Binsularis_BLAST_Mitochondrion.tsv	contig_8768	0.0	3692.0	NC_030182.1	82.469	4261.0	706.0	36.0	1.0	4240.0	11933.0	16173.0	0.0	0.9953040619863818	1
contig_3517	15399	Binsularis_BLAST_SexualChromosomes.tsv	contig_3517	0.0	3692.0	JADPQB010000117.1	88.831	3071.0	258.0	32.0	3555.0	6571.0	11503.0	8464.0	0.0	0.1958568738229755	3
contig_16714	22733	Binsularis_BLAST_SexualChromosomes.tsv	contig_16714	0.0	3683.0	JAOTOJ010000009.1	73.071	12065.0	2601.0	486.0	4505.0	16294.0	54664535.0	54652844.0	0.0	0.518585316500242	3
contig_7154	11321	Binsularis_BLAST_SexualChromosomes.tsv	contig_7154	0.0	3657.0	OZ077565.1	87.205	3259.0	362.0	37.0	6160.0	9381.0	46046584.0	46043344.0	0.0	0.2845155021641198	3
contig_7124	8842	Binsularis_BLAST_SexualChromosomes.tsv	contig_7124	0.0	3655.0	NC_138210.1	92.118	2639.0	137.0	22.0	5018.0	7597.0	59258271.0	59260897.0	0.0	0.29167609138204026	3
contig_17103	23335	Binsularis_BLAST_SexualChromosomes.tsv	contig_17103	0.0	3651.0	NC_138210.1	89.472	2973.0	199.0	38.0	8065.0	11005.0	69446176.0	69449066.0	0.0	0.12599100064281124	3
contig_18641	23751	Binsularis_BLAST_SexualChromosomes.tsv	contig_18641	0.0	3644.0	OZ077565.1	93.028	2510.0	151.0	12.0	19169.0	21673.0	11982780.0	11985270.0	0.0	0.10542713990989853	3
contig_3899	7526	Binsularis_BLAST_SexualChromosomes.tsv	contig_3899	0.0	3637.0	CM077935.1	91.821	2653.0	151.0	30.0	4905.0	7525.0	21129582.0	21132200.0	0.0	0.34812649481796437	3
contig_7269	29891	Binsularis_BLAST_SexualChromosomes.tsv	contig_7269	0.0	3633.0	OZ077565.1	85.316	3555.0	479.0	27.0	17931.0	21466.0	33353012.0	33349482.0	0.0	0.11826302231440902	3
contig_4128	24585	Binsularis_BLAST_SexualChromosomes.tsv	contig_4128	0.0	3629.0	CM077935.1	83.136	4133.0	544.0	101.0	20491.0	24585.0	39140930.0	39144947.0	0.0	0.16652430343705513	3
contig_15325	16856	Binsularis_BLAST_SexualChromosomes.tsv	contig_15325	0.0	3616.0	NC_138210.1	92.724	2529.0	146.0	10.0	12480.0	14972.0	41267127.0	41264601.0	0.0	0.1478405315614618	3
contig_1872	4325	Binsularis_BLAST_SexualChromosomes.tsv	contig_1872	0.0	3596.0	CM077935.1	95.509	2271.0	67.0	19.0	2060.0	4325.0	64748701.0	64750941.0	0.0	0.5236994219653179	3
contig_5607	25721	Binsularis_BLAST_SexualChromosomes.tsv	contig_5607	0.0	3592.0	OZ211061.1	91.699	2614.0	181.0	16.0	598.0	3177.0	5105206.0	5102595.0	0.0	0.10026826328680845	3
contig_16926	21500	Binsularis_BLAST_SexualChromosomes.tsv	contig_16926	0.0	3591.0	CM077935.1	90.376	2795.0	181.0	40.0	11350.0	14109.0	41784892.0	41787633.0	0.0	0.12832558139534883	3
contig_18082	21561	Binsularis_BLAST_SexualChromosomes.tsv	contig_18082	0.0	3572.0	CM077935.1	95.316	2263.0	84.0	18.0	7746.0	9994.0	47060611.0	47062865.0	0.0	0.1042623254951069	3
contig_11733	8050	Binsularis_BLAST_SexualChromosomes.tsv	contig_11733	0.0	3555.0	CM077935.1	75.442	8258.0	1530.0	396.0	1.0	7990.0	30615528.0	30623555.0	0.0	0.9924223602484472	3
contig_18281	33371	Binsularis_BLAST_SexualChromosomes.tsv	contig_18281	0.0	3554.0	CM077935.1	82.496	4159.0	626.0	55.0	29269.0	33362.0	36137434.0	36141555.0	0.0	0.12265140391357766	3
contig_9027	9598	Binsularis_BLAST_SexualChromosomes.tsv	contig_9027	0.0	3550.0	CM077935.1	97.106	2108.0	56.0	5.0	3701.0	5807.0	2111061.0	2113164.0	0.0	0.21942071264846844	3
contig_6539	13212	Binsularis_BLAST_SexualChromosomes.tsv	contig_6539	0.0	3544.0	JAOTOJ010000009.1	93.632	2387.0	128.0	7.0	7506.0	9891.0	49455984.0	49458347.0	0.0	0.18051771117166213	3
contig_8977	12177	Binsularis_BLAST_SexualChromosomes.tsv	contig_8977	0.0	3544.0	OX365972.1	89.125	2915.0	228.0	49.0	5430.0	8312.0	44460158.0	44457301.0	0.0	0.23667570009033423	3
contig_6373	24174	Binsularis_BLAST_SexualChromosomes.tsv	contig_6373	0.0	3542.0	CM101943.1	91.75	2594.0	147.0	29.0	19394.0	21977.0	14387733.0	14385197.0	0.0	0.10685033507073716	3
contig_4535	4398	Binsularis_BLAST_SexualChromosomes.tsv	contig_4535	0.0	3524.0	CM077935.1	89.368	2831.0	261.0	20.0	1064.0	3868.0	51101259.0	51098443.0	0.0	0.63756252842201	3
contig_6983	6472	Binsularis_BLAST_SexualChromosomes.tsv	contig_6983	0.0	3522.0	JAOTOJ010000009.1	96.346	2162.0	43.0	15.0	127.0	2278.0	30264295.0	30266430.0	0.0	0.3323547589616811	3
contig_7146	21703	Binsularis_BLAST_SexualChromosomes.tsv	contig_7146	0.0	3515.0	JAOTOJ010000009.1	93.047	2445.0	107.0	23.0	8701.0	11087.0	43863422.0	43865861.0	0.0	0.10993871814956457	3
contig_17835	30168	Binsularis_BLAST_SexualChromosomes.tsv	contig_17835	0.0	3513.0	OX365972.1	84.523	3644.0	464.0	59.0	24731.0	28300.0	30423417.0	30419800.0	0.0	0.11830416335189604	3
contig_8259	30599	Binsularis_BLAST_SexualChromosomes.tsv	contig_8259	0.0	3507.0	CM077935.1	83.851	3734.0	551.0	32.0	6775.0	10486.0	62022717.0	62026420.0	0.0	0.1212784731527174	3
contig_8260	28013	Binsularis_BLAST_SexualChromosomes.tsv	contig_8260	0.0	3506.0	CM077935.1	81.957	4190.0	708.0	34.0	9711.0	13884.0	50948374.0	50944217.0	0.0	0.14896655124406524	3
contig_7300	10854	Binsularis_BLAST_SexualChromosomes.tsv	contig_7300	0.0	3498.0	JAOTOJ010000009.1	94.942	2254.0	78.0	15.0	1404.0	3651.0	22771401.0	22769178.0	0.0	0.20702045328911	3
contig_7437	12302	Binsularis_BLAST_SexualChromosomes.tsv	contig_7437	0.0	3496.0	CM077935.1	84.529	3665.0	426.0	83.0	7273.0	10864.0	36264547.0	36268143.0	0.0	0.2919037554869127	3
contig_13826	7511	Binsularis_BLAST_SexualChromosomes.tsv	contig_13826	0.0	3494.0	JAOTOJ010000009.1	96.097	2152.0	69.0	12.0	2986.0	5133.0	20071194.0	20073334.0	0.0	0.2858474237784583	3
contig_17013	10051	Binsularis_BLAST_SexualChromosomes.tsv	contig_17013	0.0	3491.0	JAOTOJ010000009.1	83.74	3733.0	564.0	30.0	6332.0	10050.0	62026420.0	62022717.0	0.0	0.3699134414486121	3
contig_5248	4811	Binsularis_BLAST_SexualChromosomes.tsv	contig_5248	0.0	3459.0	JAOTOJ010000009.1	79.776	4826.0	927.0	43.0	9.0	4811.0	4178254.0	4173455.0	0.0	0.9981292870505093	3
contig_4434	8145	Binsularis_BLAST_SexualChromosomes.tsv	contig_4434	0.0	3459.0	JAOTOJ010000009.1	94.187	2288.0	101.0	9.0	1.0	2277.0	11121818.0	11124084.0	0.0	0.2794352363413137	3
contig_6080	11262	Binsularis_BLAST_SexualChromosomes.tsv	contig_6080	0.0	3439.0	OZ077565.1	86.347	3186.0	397.0	30.0	127.0	3298.0	63163853.0	63167014.0	0.0	0.28156632924880126	3
contig_12750	6167	Binsularis_BLAST_SexualChromosomes.tsv	contig_12750	0.0	3424.0	CM077935.1	94.105	2290.0	74.0	12.0	3568.0	5816.0	9482138.0	9479869.0	0.0	0.36452083671152913	3
contig_7391	18567	Binsularis_BLAST_SexualChromosomes.tsv	contig_7391	0.0	3421.0	JAOTOJ010000009.1	79.344	4938.0	969.0	47.0	13655.0	18567.0	4174129.0	4179040.0	0.0	0.26455539397856415	3
contig_4362	4680	Binsularis_BLAST_SexualChromosomes.tsv	contig_4362	0.0	3415.0	JAOTOJ010000009.1	90.621	2591.0	218.0	15.0	998.0	3567.0	63870208.0	63867622.0	0.0	0.548931623931624	3
contig_8739	18063	Binsularis_BLAST_SexualChromosomes.tsv	contig_8739	0.0	3411.0	JAOTOJ010000009.1	92.134	2441.0	156.0	21.0	9087.0	11498.0	40593284.0	40595717.0	0.0	0.13347727398549522	3
contig_7313	14131	Binsularis_BLAST_SexualChromosomes.tsv	contig_7313	0.0	3402.0	JADPQB010000410.1	89.414	2749.0	224.0	28.0	5235.0	7945.0	12011.0	14730.0	0.0	0.1917769443068431	3
contig_3113	18397	Binsularis_BLAST_SexualChromosomes.tsv	contig_3113	0.0	3398.0	CM077935.1	81.37	4321.0	673.0	94.0	13562.0	17820.0	32915146.0	32919396.0	0.0	0.23145078001848127	3
contig_6956	23717	Binsularis_BLAST_SexualChromosomes.tsv	contig_6956	0.0	3391.0	JAOTOJ010000009.1	88.325	2878.0	269.0	27.0	18909.0	21738.0	49456300.0	49459158.0	0.0	0.11928152801787748	3
contig_7752	22934	Binsularis_BLAST_SexualChromosomes.tsv	contig_7752	0.0	3378.0	OZ077565.1	91.377	2505.0	160.0	22.0	15263.0	17742.0	49065824.0	49063351.0	0.0	0.10809278800034883	3
contig_5414	40043	Binsularis_BLAST_SexualChromosomes.tsv	contig_5414	0.0	3374.0	JAOTOJ010000009.1	81.549	4184.0	691.0	37.0	949.0	5077.0	50948374.0	50944217.0	0.0	0.10308917913243264	3
contig_7167	18075	Binsularis_BLAST_SexualChromosomes.tsv	contig_7167	0.0	3374.0	CM077935.1	92.878	2345.0	133.0	14.0	6757.0	9067.0	14908842.0	14911186.0	0.0	0.12780082987551866	3
contig_3807	14509	Binsularis_BLAST_SexualChromosomes.tsv	contig_3807	0.0	3369.0	OX365972.1	90.155	2641.0	187.0	44.0	1449.0	4041.0	22948641.0	22946026.0	0.0	0.17864773588806948	3
contig_5541	4469	Binsularis_BLAST_SexualChromosomes.tsv	contig_5541	0.0	3360.0	JAOTOJ010000009.1	93.898	2245.0	108.0	15.0	2198.0	4433.0	22771401.0	22769177.0	0.0	0.5001118818527635	3
contig_4622	4194	Binsularis_BLAST_SexualChromosomes.tsv	contig_4622	0.0	3360.0	JAOTOJ010000009.1	95.669	2101.0	73.0	8.0	1506.0	3594.0	2352754.0	2350660.0	0.0	0.4978540772532189	3
contig_12638	9694	Binsularis_BLAST_SexualChromosomes.tsv	contig_12638	0.0	3358.0	OX365972.1	86.994	3014.0	352.0	29.0	4926.0	7921.0	18850313.0	18853304.0	0.0	0.30895399216009906	3
contig_15595	18646	Binsularis_BLAST_SexualChromosomes.tsv	contig_15595	0.0	3356.0	NC_138210.1	90.064	2637.0	195.0	46.0	3983.0	6577.0	41267127.0	41264516.0	0.0	0.13911830955700955	3
contig_4433	7217	Binsularis_BLAST_SexualChromosomes.tsv	contig_4433	0.0	3352.0	CM077935.1	97.136	1990.0	49.0	4.0	2542.0	4523.0	11014010.0	11012021.0	0.0	0.27449078564500484	3
contig_16771	5761	Binsularis_BLAST_SexualChromosomes.tsv	contig_16771	0.0	3352.0	CM077935.1	95.326	2118.0	88.0	9.0	2776.0	4887.0	3462620.0	3460508.0	0.0	0.36642943933344907	3
contig_8817	9133	Binsularis_BLAST_SexualChromosomes.tsv	contig_8817	0.0	3349.0	JAOTOJ010000009.1	91.842	2476.0	88.0	44.0	4621.0	6996.0	8293007.0	8290546.0	0.0	0.2600459870798204	3
contig_18224	9821	Binsularis_BLAST_SexualChromosomes.tsv	contig_18224	0.0	3349.0	OX365972.1	91.018	2505.0	192.0	15.0	81.0	2555.0	25769380.0	25766879.0	0.0	0.25190917421851133	3
contig_18201	4682	Binsularis_BLAST_SexualChromosomes.tsv	contig_18201	0.0	3343.0	CM077935.1	88.504	2801.0	273.0	23.0	888.0	3649.0	28168735.0	28171525.0	0.0	0.5897052541648868	3
contig_8395	6371	Binsularis_BLAST_SexualChromosomes.tsv	contig_8395	0.0	3341.0	JAOTOJ010000009.1	97.262	1972.0	53.0	1.0	2714.0	4684.0	2344560.0	2342589.0	0.0	0.309213624234814	3
contig_10929	5258	Binsularis_BLAST_SexualChromosomes.tsv	contig_10929	0.0	3341.0	OX365972.1	86.487	3086.0	365.0	34.0	837.0	3897.0	18850428.0	18853486.0	0.0	0.5819703309243058	3
contig_13291	17910	Binsularis_BLAST_SexualChromosomes.tsv	contig_13291	0.0	3338.0	JAOTOJ010000009.1	94.988	2135.0	93.0	10.0	1421.0	3546.0	50643843.0	50641714.0	0.0	0.11864879955332217	3
contig_7195	18234	Binsularis_BLAST_SexualChromosomes.tsv	contig_7195	0.0	3336.0	OX365972.1	89.582	2630.0	271.0	3.0	12501.0	15128.0	15600875.0	15603503.0	0.0	0.14407151475265986	3
contig_13342	4443	Binsularis_BLAST_SexualChromosomes.tsv	contig_13342	0.0	3336.0	OZ187408.1	90.866	2518.0	187.0	27.0	148.0	2643.0	56324911.0	56322415.0	0.0	0.5615575061895116	3
contig_7498	4347	Binsularis_BLAST_SexualChromosomes.tsv	contig_7498	0.0	3326.0	CM077935.1	97.118	1978.0	45.0	3.0	232.0	2201.0	8447048.0	8449021.0	0.0	0.4529560616517138	3
contig_15806	8577	Binsularis_BLAST_SexualChromosomes.tsv	contig_15806	0.0	3323.0	CM077935.1	96.657	2004.0	59.0	2.0	2592.0	4588.0	43942649.0	43944651.0	0.0	0.23271540165559054	3
contig_12100	3242	Binsularis_BLAST_SexualChromosomes.tsv	contig_12100	0.0	3321.0	CM077935.1	95.629	2082.0	70.0	11.0	598.0	2661.0	41008518.0	41006440.0	0.0	0.636335595311536	3
contig_16715	12900	Binsularis_BLAST_SexualChromosomes.tsv	contig_16715	0.0	3317.0	JAOTOJ010000009.1	72.324	13268.0	2761.0	625.0	33.0	12786.0	5162640.0	5175510.0	0.0	0.9886046511627907	3
contig_18078	8786	Binsularis_BLAST_SexualChromosomes.tsv	contig_18078	0.0	3304.0	CM077935.1	90.058	2565.0	233.0	19.0	1397.0	3949.0	10888233.0	10885679.0	0.0	0.2904620987935352	3
contig_17803	6229	Binsularis_BLAST_SexualChromosomes.tsv	contig_17803	0.0	3297.0	CM077935.1	95.261	2089.0	85.0	7.0	521.0	2606.0	819593.0	817516.0	0.0	0.3347246749076898	3
contig_16429	7344	Binsularis_BLAST_SexualChromosomes.tsv	contig_16429	0.0	3297.0	JAOTOJ010000009.1	88.681	2774.0	221.0	30.0	4650.0	7344.0	44432980.0	44430221.0	0.0	0.3668300653594771	3
contig_7161	21145	Binsularis_BLAST_SexualChromosomes.tsv	contig_7161	0.0	3293.0	JAOTOJ010000009.1	93.897	2212.0	88.0	28.0	5677.0	7857.0	39498967.0	39501162.0	0.0	0.10309765902104516	3
contig_7328	16837	Binsularis_BLAST_SexualChromosomes.tsv	contig_7328	0.0	3286.0	JAOTOJ010000009.1	94.328	2151.0	110.0	11.0	341.0	2487.0	27814442.0	27812300.0	0.0	0.12745738551998576	3
contig_15458	4209	Binsularis_BLAST_SexualChromosomes.tsv	contig_15458	0.0	3278.0	JAOTOJ010000009.1	91.004	2490.0	138.0	26.0	1144.0	3570.0	49736963.0	49739429.0	0.0	0.576383939177952	3
contig_8876	22672	Binsularis_BLAST_SexualChromosomes.tsv	contig_8876	0.0	3260.0	OZ077565.1	88.327	2750.0	278.0	30.0	1686.0	4400.0	25897709.0	25894968.0	0.0	0.11970712773465067	3
contig_8867	7383	Binsularis_BLAST_SexualChromosomes.tsv	contig_8867	0.0	3251.0	CM077935.1	94.834	2110.0	64.0	17.0	3125.0	5191.0	26530792.0	26532899.0	0.0	0.2798320465935257	3
contig_8661	25237	Binsularis_BLAST_SexualChromosomes.tsv	contig_8661	0.0	3247.0	CM077935.1	87.258	2943.0	256.0	46.0	5352.0	8224.0	16504542.0	16507435.0	0.0	0.11380116495621508	3
contig_8627	3793	Binsularis_BLAST_SexualChromosomes.tsv	contig_8627	0.0	3241.0	CM077935.1	95.317	2050.0	83.0	10.0	400.0	2441.0	21034609.0	21032565.0	0.0	0.538096493540733	3
