contig_name	size_bp	bin	qseqid	staxids	bitscore	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	coverage	priority
contig_7610	6303	SexualChromosomes_df	contig_7610	0	3705.0	JAOTOJ010000009.1	90.645	2854	173	44	3525	6303	43637298	43640132	0.0	0.4407425035697287	2
contig_17023	8147	SexualChromosomes_df	contig_17023	0	3703.0	JAOTOJ010000009.1	87.543	3235	362	17	1420	4646	44158083	44154882	0.0	0.3959739781514668	2
contig_6146	4441	SexualChromosomes_df	contig_6146	0	3699.0	JAOTOJ010000009.1	97.514	2172	40	6	2283	4441	12967736	12969906	0.0	0.48592659310965997	2
contig_16714	22733	SexualChromosomes_df	contig_16714	0	3683.0	JAOTOJ010000009.1	73.071	12065	2601	486	4505	16294	54664535	54652844	0.0	0.518585316500242	2
contig_7154	11321	SexualChromosomes_df	contig_7154	0	3657.0	OZ077565.1	87.205	3259	362	37	6160	9381	46046584	46043344	0.0	0.2845155021641198	2
contig_18016	30023	SexualChromosomes_df	contig_18016	0	3657.0	NC_138210.1	72.773	13784	2664	835	16482	29737	6051750	6064972	0.0	0.4414948539453086	2
contig_7124	8842	SexualChromosomes_df	contig_7124	0	3655.0	OZ077565.1	92.118	2639	137	22	5018	7597	59258271	59260897	0.0	0.29167609138204026	2
contig_3899	7526	SexualChromosomes_df	contig_3899	0	3637.0	CM077935.1	91.821	2653	151	30	4905	7525	21129582	21132200	0.0	0.34812649481796437	2
contig_13313	3005	SexualChromosomes_df	contig_13313	0	3609.0	OZ211061.1	94.041	2383	137	5	1	2378	11710799	11713181	0.0	0.7910149750415973	2
contig_1872	4325	SexualChromosomes_df	contig_1872	0	3596.0	JAOTOJ010000009.1	95.509	2271	67	19	2060	4325	64748701	64750941	0.0	0.5236994219653179	2
contig_4846	3593	SexualChromosomes_df	contig_4846	0	3568.0	JADPQB010000410.1	91.051	2682	180	28	727	3380	12011	14660	0.0	0.7383801836905093	2
contig_11733	8050	SexualChromosomes_df	contig_11733	0	3555.0	JAOTOJ010000009.1	75.442	8258	1530	396	1	7990	30615528	30623555	0.0	0.9924223602484472	2
contig_7388	6760	SexualChromosomes_df	contig_7388	0	3552.0	CM077935.1	91.025	2663	193	18	1333	3956	46579031	46576376	0.0	0.38801775147928996	2
contig_6983	6472	SexualChromosomes_df	contig_6983	0	3522.0	CM077935.1	96.346	2162	43	15	127	2278	30264295	30266430	0.0	0.3323547589616811	2
contig_8127	4376	SexualChromosomes_df	contig_8127	0	3500.0	CM077935.1	87.222	3193	260	83	338	3421	39502774	39499621	0.0	0.7045246800731262	2
contig_7437	12302	SexualChromosomes_df	contig_7437	0	3496.0	JAOTOJ010000009.1	84.529	3665	426	83	7273	10864	36264547	36268143	0.0	0.2919037554869127	2
contig_13826	7511	SexualChromosomes_df	contig_13826	0	3494.0	CM077935.1	96.097	2152	69	12	2986	5133	20071194	20073334	0.0	0.2858474237784583	2
contig_17013	10051	SexualChromosomes_df	contig_17013	0	3491.0	CM077935.1	83.74	3733	564	30	6332	10050	62026420	62022717	0.0	0.3699134414486121	2
contig_8782	7596	SexualChromosomes_df	contig_8782	0	3467.0	JAOTOJ010000009.1	95.465	2183	81	6	3839	6003	39362280	39360098	0.0	0.28488678251711425	2
contig_4434	8145	SexualChromosomes_df	contig_4434	0	3459.0	JAOTOJ010000009.1	94.187	2288	101	9	1	2277	11121818	11124084	0.0	0.2794352363413137	2
contig_5248	4811	SexualChromosomes_df	contig_5248	0	3459.0	CM077935.1	79.776	4826	927	43	9	4811	4178254	4173455	0.0	0.9981292870505093	2
contig_13091	3014	SexualChromosomes_df	contig_13091	0	3448.0	CM077935.1	89.17	2770	295	5	1	2766	2867942	2865174	0.0	0.9173855341738554	2
contig_8991	6726	SexualChromosomes_df	contig_8991	0	3445.0	CM077935.1	94.105	2307	69	32	3292	5572	35725376	35723111	0.0	0.3389830508474576	2
contig_7391	18567	SexualChromosomes_df	contig_7391	0	3421.0	CM077935.1	79.344	4938	969	47	13655	18567	4174129	4179040	0.0	0.26455539397856415	2
contig_9039	10938	SexualChromosomes_df	contig_9039	0	3378.0	CM077935.1	79.815	4756	866	66	6217	10938	4177852	4173157	0.0	0.4316145547632108	2
contig_5541	4469	SexualChromosomes_df	contig_5541	0	3360.0	CM077935.1	93.898	2245	108	15	2198	4433	22771401	22769177	0.0	0.5001118818527635	2
contig_4622	4194	SexualChromosomes_df	contig_4622	0	3360.0	JAOTOJ010000009.1	95.669	2101	73	8	1506	3594	2352754	2350660	0.0	0.4978540772532189	2
contig_4433	7217	SexualChromosomes_df	contig_4433	0	3352.0	CM077935.1	97.136	1990	49	4	2542	4523	11014010	11012021	0.0	0.27449078564500484	2
contig_12326	6628	SexualChromosomes_df	contig_12326	0	3352.0	CM077935.1	92.431	2378	135	19	3478	5840	47621669	47619322	0.0	0.3563669281834641	2
contig_8817	9133	SexualChromosomes_df	contig_8817	0	3349.0	JAOTOJ010000009.1	91.842	2476	88	44	4621	6996	8293007	8290546	0.0	0.2600459870798204	2
contig_9359	4740	SexualChromosomes_df	contig_9359	0	3347.0	CM077935.1	95.185	2139	67	8	2638	4740	21905587	21907725	0.0	0.44345991561181436	2
contig_8395	6371	SexualChromosomes_df	contig_8395	0	3341.0	JAOTOJ010000009.1	97.262	1972	53	1	2714	4684	2344560	2342589	0.0	0.309213624234814	2
contig_7498	4347	SexualChromosomes_df	contig_7498	0	3326.0	JAOTOJ010000009.1	97.118	1978	45	3	232	2201	8447048	8449021	0.0	0.4529560616517138	2
contig_16715	12900	SexualChromosomes_df	contig_16715	0	3317.0	CM077935.1	72.324	13268	2761	625	33	12786	5162640	5175510	0.0	0.9886046511627907	2
contig_18078	8786	SexualChromosomes_df	contig_18078	0	3304.0	CM077935.1	90.058	2565	233	19	1397	3949	10888233	10885679	0.0	0.2904620987935352	2
contig_4535	4398	SexualChromosomes_df	contig_4535	0	3302.0	NC_138210.1	88.018	2821	301	25	1064	3868	1578238	1581037	0.0	0.63756252842201	2
contig_16429	7344	SexualChromosomes_df	contig_16429	0	3297.0	JAOTOJ010000009.1	88.681	2774	221	30	4650	7344	44432980	44430221	0.0	0.3668300653594771	2
contig_17803	6229	SexualChromosomes_df	contig_17803	0	3297.0	CM077935.1	95.261	2089	85	7	521	2606	819593	817516	0.0	0.3347246749076898	2
contig_5872	4489	SexualChromosomes_df	contig_5872	0	3262.0	JADPQB010000410.1	93.375	2234	100	21	1226	3428	3357	1141	0.0	0.49053241256404545	2
contig_8867	7383	SexualChromosomes_df	contig_8867	0	3251.0	JAOTOJ010000009.1	94.834	2110	64	17	3125	5191	26530792	26532899	0.0	0.2798320465935257	2
contig_8627	3793	SexualChromosomes_df	contig_8627	0	3241.0	CM077935.1	95.317	2050	83	10	400	2441	21034609	21032565	0.0	0.538096493540733	2
contig_16239	10021	SexualChromosomes_df	contig_16239	0	3240.0	OX365972.1	88.944	2641	270	17	4994	7617	20381370	20378735	0.0	0.26175032431893025	2
contig_14250	7885	SexualChromosomes_df	contig_14250	0	3232.0	OZ077565.1	89.616	2552	252	9	4883	7428	25047773	25045229	0.0	0.3227647431832594	2
contig_13643	4406	SexualChromosomes_df	contig_13643	0	3227.0	OZ211061.1	92.221	2301	145	18	2013	4280	11710523	11712822	0.0	0.5145256468452111	2
contig_17326	4427	SexualChromosomes_df	contig_17326	0	3217.0	OZ077565.1	88.872	2633	270	15	1339	3964	25045229	25047845	0.0	0.5929523379263609	2
contig_7042	6835	SexualChromosomes_df	contig_7042	0	3214.0	OX365972.1	88.754	2641	277	15	810	3435	20381370	20378735	0.0	0.3840526700804682	2
contig_14934	4249	SexualChromosomes_df	contig_14934	0	3206.0	OZ077565.1	93.225	2214	94	21	547	2716	51963001	51960800	0.0	0.5104730524829372	2
contig_17610	8822	SexualChromosomes_df	contig_17610	0	3181.0	CM077935.1	74.128	9006	1742	453	1	8673	30634776	30643526	0.0	0.9829970528224893	2
contig_17567	7194	SexualChromosomes_df	contig_17567	0	3173.0	JAOTOJ010000009.1	81.996	3988	487	161	2	3854	42130798	42134689	0.0	0.5354462051709759	2
contig_15989	6406	SexualChromosomes_df	contig_15989	0	3144.0	JAOTOJ010000009.1	93.896	2097	106	6	366	2459	43426160	43428237	0.0	0.3267249453637215	2
contig_1277	3817	SexualChromosomes_df	contig_1277	0	3140.0	CM077935.1	81.629	3854	648	44	4	3816	4288373	4284539	0.0	0.9986900707361802	2
contig_1878	14329	SexualChromosomes_df	contig_1878	0	3134.0	OX365972.1	80.54	4183	727	60	8943	13104	28155093	28159209	0.0	0.2903901179426338	2
contig_15953	4801	SexualChromosomes_df	contig_15953	0	3131.0	OX365972.1	86.861	2854	307	40	1147	3985	44029057	44031857	0.0	0.591126848573214	2
contig_10187	3613	SexualChromosomes_df	contig_10187	0	3129.0	OZ211061.1	89.839	2490	180	34	773	3196	5102708	5105190	0.0	0.670633822308331	2
contig_7988	10073	SexualChromosomes_df	contig_7988	0	3129.0	CM077935.1	89.009	2593	197	41	3867	6417	40530904	40528358	0.0	0.2531519904695721	2
contig_7502	7305	SexualChromosomes_df	contig_7502	0	3125.0	OZ077565.1	88.369	2674	214	51	3118	5748	19601384	19604003	0.0	0.3600273785078713	2
contig_8599	4375	SexualChromosomes_df	contig_8599	0	3110.0	CM077935.1	93.091	2171	76	22	1967	4111	48180245	48182367	0.0	0.49005714285714286	2
contig_8128	7674	SexualChromosomes_df	contig_8128	0	3110.0	CM077935.1	91.839	2279	112	22	5446	7674	9541282	9539028	0.0	0.29033098775084704	2
contig_4149	4397	SexualChromosomes_df	contig_4149	0	3105.0	JAOTOJ010000009.1	79.533	4412	859	41	6	4394	4173836	4178226	0.0	0.9979531498749147	2
contig_539	4957	SexualChromosomes_df	contig_539	0	3094.0	CM077935.1	97.368	1824	38	4	3134	4953	44678853	44680670	0.0	0.3669558200524511	2
contig_7002	8328	SexualChromosomes_df	contig_7002	0	3090.0	CM077935.1	73.67	8405	2028	140	22	8293	3764143	3755791	0.0	0.9931556195965417	2
contig_15066	3934	SexualChromosomes_df	contig_15066	0	3085.0	CM077935.1	81.005	3959	686	44	6	3921	4177484	4173549	0.0	0.9951703101169294	2
contig_13165	6355	SexualChromosomes_df	contig_13165	0	3083.0	CM077935.1	88.845	2555	224	33	1712	4213	48241813	48244359	0.0	0.3935483870967742	2
contig_8712	7907	SexualChromosomes_df	contig_8712	0	3075.0	NC_138210.1	89.307	2497	205	28	1411	3860	70995345	70997826	0.0	0.30972555963070697	2
contig_9755	4308	SexualChromosomes_df	contig_9755	0	3059.0	CM077935.1	80.486	4325	571	181	1	4192	41895568	41891384	0.0	0.9728412256267409	2
contig_16562	9573	SexualChromosomes_df	contig_16562	0	3049.0	NC_138210.1	89.788	2458	144	43	1949	4351	27783187	27780782	0.0	0.25091402904000837	2
contig_9391	9044	SexualChromosomes_df	contig_9391	0	3038.0	JAOTOJ010000009.1	89.975	2394	182	36	3948	6295	20986815	20984434	0.0	0.25950906678460856	2
contig_11086	5876	SexualChromosomes_df	contig_11086	0	3031.0	CM077935.1	95.983	1867	73	2	1691	3557	3461038	3462902	0.0	0.31756296800544587	2
contig_10205	7375	SexualChromosomes_df	contig_10205	0	3027.0	CM077935.1	75.266	7419	1286	401	2	7335	30451695	30444741	0.0	0.9943050847457627	2
contig_15067	3768	SexualChromosomes_df	contig_15067	0	3027.0	JAOTOJ010000009.1	81.337	3815	633	59	2	3765	3989209	3985423	0.0	0.9986730360934183	2
contig_12893	7090	SexualChromosomes_df	contig_12893	0	3018.0	NC_138210.1	89.789	2419	160	36	1361	3741	69741051	69738682	0.0	0.33568406205923834	2
contig_3672	4378	SexualChromosomes_df	contig_3672	0	3018.0	CM077935.1	95.776	1894	41	10	12	1899	6921148	6919288	0.0	0.4310187300137049	2
contig_663	4552	SexualChromosomes_df	contig_663	0	2990.0	CM101943.1	87.093	2673	307	20	197	2842	38318213	38320874	0.0	0.5810632688927944	2
contig_5041	4973	SexualChromosomes_df	contig_5041	0	2972.0	JADPQB010000410.1	90.697	2268	159	25	2642	4877	14258	12011	0.0	0.4494269052885582	2
contig_8966	9879	SexualChromosomes_df	contig_8966	0	2937.0	CM077935.1	86.141	2879	215	147	6068	8878	26219525	26216763	0.0	0.2844417451159024	2
contig_9695	7168	SexualChromosomes_df	contig_9695	0	2915.0	CM077935.1	93.256	1987	120	7	2344	4328	37701807	37699833	0.0	0.2767857142857143	2
contig_9054	7972	SexualChromosomes_df	contig_9054	0	2911.0	CM077935.1	92.605	2042	126	15	3447	5466	39360597	39358559	0.0	0.2532614149523332	2
contig_15884	8500	SexualChromosomes_df	contig_15884	0	2905.0	CM101943.1	87.675	2507	295	12	5802	8298	38320715	38318213	0.0	0.2936470588235294	2
contig_10260	4122	SexualChromosomes_df	contig_10260	0	2876.0	CM077935.1	79.543	4204	727	102	1	4122	4108631	4104479	0.0	0.999757399320718	2
contig_12750	6167	SexualChromosomes_df	contig_12750	0	2872.0	NC_138210.1	88.137	2512	172	44	3568	5976	57012807	57010319	0.0	0.3904653802497162	2
contig_11680	4320	SexualChromosomes_df	contig_11680	0	2863.0	CM101943.1	91.58	2126	102	24	2251	4320	36637635	36639739	0.0	0.4789351851851852	2
contig_16773	7011	SexualChromosomes_df	contig_16773	0	2857.0	JAOTOJ010000009.1	94.918	1830	86	5	4661	6486	3462230	3460404	0.0	0.2603052346312937	2
contig_13089	13423	SexualChromosomes_df	contig_13089	0	2852.0	JAOTOJ010000009.1	78.741	4370	851	48	9075	13417	17953904	17958222	0.0	0.3234746330924533	2
contig_18041	3127	SexualChromosomes_df	contig_18041	0	2833.0	OZ077565.1	92.416	1991	143	6	790	2775	35783823	35781836	0.0	0.6347937320115127	2
contig_13342	4443	SexualChromosomes_df	contig_13342	0	2798.0	OX365972.1	88.101	2370	264	16	283	2643	15600875	15603235	0.0	0.5311726311051091	2
contig_11268	8279	SexualChromosomes_df	contig_11268	0	2793.0	JAOTOJ010000009.1	76.185	5803	1092	225	2213	7923	30286838	30281234	0.0	0.6896968232878367	2
contig_1611	4223	SexualChromosomes_df	contig_1611	0	2791.0	CM077935.1	79.171	4220	735	74	1	4192	3982672	3986775	0.0	0.9924224484963297	2
contig_9340	14774	SexualChromosomes_df	contig_9340	0	2782.0	JAOTOJ010000009.1	71.675	13299	2784	774	611	13500	34380968	34393692	0.0	0.8724109922837417	2
contig_15431	10069	SexualChromosomes_df	contig_15431	0	2756.0	CM101943.1	86.287	2596	285	32	883	3432	30113434	30110864	0.0	0.2531532426258814	2
contig_4432	3362	SexualChromosomes_df	contig_4432	0	2756.0	CM077935.1	96.424	1678	49	7	2	1671	21833817	21832143	0.0	0.4964306960142772	2
contig_12547	4609	SexualChromosomes_df	contig_12547	0	2754.0	JAOTOJ010000009.1	78.726	4489	689	204	36	4354	33680771	33685163	0.0	0.936862660013018	2
contig_5176	3900	SexualChromosomes_df	contig_5176	0	2752.0	JAOTOJ010000009.1	79.637	3963	703	70	6	3900	3718922	3714996	0.0	0.9984615384615385	2
contig_6869	4783	SexualChromosomes_df	contig_6869	0	2734.0	JAOTOJ010000009.1	96.616	1655	43	5	12	1664	9666081	9664438	0.0	0.34538992264269286	2
contig_8096	3134	SexualChromosomes_df	contig_8096	0	2721.0	OZ211061.1	91.158	2047	120	21	1089	3122	7366322	7368320	0.0	0.6486917677089981	2
contig_8160	8955	SexualChromosomes_df	contig_8160	0	2710.0	OZ077565.1	85.78	2609	313	33	2768	5348	32448394	32450972	0.0	0.288107202680067	2
contig_8147	8684	SexualChromosomes_df	contig_8147	0	2710.0	OX365972.1	85.141	2692	351	21	4801	7480	30423411	30420757	0.0	0.3084983878397052	2
contig_7703	3079	SexualChromosomes_df	contig_7703	0	2706.0	CM077935.1	98.565	1533	18	1	1547	3079	35515484	35513956	0.0	0.4975641442026632	2
contig_12100	3242	SexualChromosomes_df	contig_12100	0	2704.0	CM101943.1	87.238	2429	240	45	856	3242	40288836	40286436	0.0	0.7359654534238125	2
contig_13329	3370	SexualChromosomes_df	contig_13329	0	2700.0	CM077935.1	94.635	1752	78	7	2	1740	4694934	4696682	0.0	0.5157270029673591	2
contig_3854	3483	SexualChromosomes_df	contig_3854	0	2699.0	CM077935.1	93.362	1838	100	7	473	2300	65011123	65009298	0.0	0.524547803617571	2
contig_1124	5554	SexualChromosomes_df	contig_1124	0	2697.0	CM077935.1	82.624	3079	508	26	2489	5554	4173129	4176193	0.0	0.5518545192653943	2
contig_7004	4007	SexualChromosomes_df	contig_7004	0	2693.0	JAOTOJ010000009.1	82.001	3228	528	44	1	3194	4284821	4281613	0.0	0.7968555028699775	2
contig_12102	3646	SexualChromosomes_df	contig_12102	0	2686.0	JAOTOJ010000009.1	90.856	2045	127	26	454	2459	7379779	7377756	0.0	0.549917718047175	2
contig_17494	3634	SexualChromosomes_df	contig_17494	0	2684.0	JAOTOJ010000009.1	95.067	1723	56	10	1677	3373	4697325	4695606	0.0	0.46670335718216843	2
contig_16347	5201	SexualChromosomes_df	contig_16347	0	2680.0	OZ077565.1	89.23	2182	183	15	1327	3464	35781618	35783791	0.0	0.41088252259180924	2
contig_8790	7208	SexualChromosomes_df	contig_8790	0	2667.0	JAOTOJ010000009.1	88.207	2281	209	22	393	2655	47274190	47276428	0.0	0.3138179800221976	2
contig_8793	11125	SexualChromosomes_df	contig_8793	0	2667.0	OX365972.1	82.955	3086	398	94	6435	9503	15603428	15606402	0.0	0.27577528089887643	2
contig_10183	5694	SexualChromosomes_df	contig_10183	0	2662.0	JAOTOJ010000009.1	76.44	5488	957	254	332	5694	30281032	30286308	0.0	0.9416930101861609	2
contig_13038	5853	SexualChromosomes_df	contig_13038	0	2651.0	OZ211061.1	89.995	2079	169	12	769	2809	5383558	5381481	0.0	0.34853921066119936	2
contig_16959	5839	SexualChromosomes_df	contig_16959	0	2643.0	JAOTOJ010000009.1	93.263	1796	117	2	1847	3638	1139449	1137654	0.0	0.3067306045555746	2
contig_8106	3194	SexualChromosomes_df	contig_8106	0	2641.0	OZ077565.1	95.681	1644	69	2	796	2437	44802596	44804239	0.0	0.5137758296806513	2
contig_279	4671	SexualChromosomes_df	contig_279	0	2610.0	JAOTOJ010000009.1	93.186	1805	77	20	606	2386	25148155	25149937	0.0	0.3810747163348319	2
contig_4362	4680	SexualChromosomes_df	contig_4362	0	2610.0	NC_138210.1	87.549	2273	261	14	998	3252	46084879	46082611	0.0	0.48162393162393163	2
contig_8293	3262	SexualChromosomes_df	contig_8293	0	2603.0	CM077935.1	81.273	3284	556	43	6	3255	4031327	4034585	0.0	0.9960147148988351	2
contig_13653	4081	SexualChromosomes_df	contig_13653	0	2588.0	OZ211061.1	91.212	1923	140	16	1931	3836	11712239	11710329	0.0	0.4667973535898064	2
contig_14345	4335	SexualChromosomes_df	contig_14345	0	2586.0	NC_138210.1	92.574	1818	110	15	2409	4215	53013273	53011470	0.0	0.4166089965397924	2
contig_15492	5009	SexualChromosomes_df	contig_15492	0	2567.0	CM077935.1	90.368	1983	152	19	2849	4811	24384205	24386168	0.0	0.39169494909163505	2
contig_8326	9997	SexualChromosomes_df	contig_8326	0	2547.0	CM077935.1	77.833	4209	871	51	2170	6353	41718414	41722585	0.0	0.4184255276582975	2
contig_6530	4910	SexualChromosomes_df	contig_6530	0	2545.0	JAOTOJ010000009.1	96.556	1539	49	3	3372	4910	62752727	62754261	0.0	0.3132382892057026	2
contig_6699	4030	SexualChromosomes_df	contig_6699	0	2538.0	CM077935.1	87.029	2336	198	52	1726	4009	28143228	28145510	0.0	0.5665012406947891	2
contig_8968	10086	SexualChromosomes_df	contig_8968	0	2538.0	CM077935.1	77.77	4215	877	47	2259	6452	41718414	41722589	0.0	0.4157247670037676	2
contig_5042	6745	SexualChromosomes_df	contig_5042	0	2534.0	CM077935.1	90.319	1973	135	24	16	1956	63691277	63689329	0.0	0.2876204595997035	2
contig_11818	3654	SexualChromosomes_df	contig_11818	0	2512.0	JAOTOJ010000009.1	89.125	2069	158	29	1552	3605	51482197	51480181	0.0	0.5618500273672687	2
contig_9175	7360	SexualChromosomes_df	contig_9175	0	2510.0	OZ077565.1	89.862	1953	198	0	4441	6393	49619114	49621066	0.0	0.26521739130434785	2
contig_2536	4147	SexualChromosomes_df	contig_2536	0	2507.0	CM077935.1	89.852	1961	186	7	74	2026	9211185	9209230	0.0	0.4707017120810224	2
contig_10767	5319	SexualChromosomes_df	contig_10767	0	2507.0	OX365972.1	94.427	1633	85	5	1944	3574	18719850	18718222	0.0	0.3064485805602557	2
contig_9505	4147	SexualChromosomes_df	contig_9505	0	2505.0	CM077935.1	93.961	1689	48	32	1	1669	12025956	12024302	0.0	0.4022184711839884	2
contig_3230	4247	SexualChromosomes_df	contig_3230	0	2497.0	CM077935.1	85.297	2462	315	38	1805	4235	36137443	36139888	0.0	0.5721685895926536	2
contig_14289	4429	SexualChromosomes_df	contig_14289	0	2486.0	OZ203522.1	81.057	3199	536	59	1239	4410	1722129	1725284	0.0	0.7159629713253556	2
contig_15329	4489	SexualChromosomes_df	contig_15329	0	2477.0	OZ203522.1	81.0	3200	538	59	6	3178	1725285	1722129	0.0	0.7066161728670083	2
contig_16353	6363	SexualChromosomes_df	contig_16353	0	2475.0	JAOTOJ010000009.1	84.926	2627	199	123	650	3205	65690929	65693429	0.0	0.40154015401540155	2
contig_7968	7517	SexualChromosomes_df	contig_7968	0	2475.0	OZ203522.1	81.0	3200	536	61	16	3187	1725284	1722129	0.0	0.42184382067314086	2
contig_10336	3580	SexualChromosomes_df	contig_10336	0	2473.0	OZ211061.1	89.737	1978	143	17	61	1998	5383553	5381596	0.0	0.5410614525139665	2
contig_11851	4297	SexualChromosomes_df	contig_11851	0	2462.0	OZ203522.1	80.918	3202	540	60	12	3187	1725285	1722129	0.0	0.7388875959972073	2
contig_17490	6760	SexualChromosomes_df	contig_17490	0	2453.0	OX365972.1	88.961	2002	200	15	3685	5667	15600943	15602942	0.0	0.29319526627218934	2
contig_9216	3189	SexualChromosomes_df	contig_9216	0	2449.0	JAOTOJ010000009.1	95.735	1524	60	5	1	1521	34338121	34339642	0.0	0.4766384446534964	2
contig_16569	4212	SexualChromosomes_df	contig_16569	0	2446.0	CM077935.1	82.098	2994	412	64	3	2917	50947098	50944150	0.0	0.6918328584995251	2
contig_10287	5515	SexualChromosomes_df	contig_10287	0	2436.0	OX365972.1	88.791	2043	156	38	1967	3990	27223638	27225626	0.0	0.3668177697189483	2
contig_18184	4244	SexualChromosomes_df	contig_18184	0	2420.0	CM101943.1	87.653	2130	201	28	2150	4229	21310943	21313060	0.0	0.48986804901036757	2
contig_11329	6542	SexualChromosomes_df	contig_11329	0	2412.0	OX365972.1	90.093	1938	81	25	2140	4009	33466636	33464742	0.0	0.28569244879241823	2
contig_13276	4583	SexualChromosomes_df	contig_13276	0	2405.0	JAOTOJ010000009.1	96.938	1437	39	3	3152	4583	28704367	28705803	0.0	0.3122408902465634	2
contig_12821	6704	SexualChromosomes_df	contig_12821	0	2394.0	JAOTOJ010000009.1	87.595	2096	221	25	460	2522	48620388	48618299	0.0	0.30757756563245825	2
contig_3605	4060	SexualChromosomes_df	contig_3605	0	2394.0	OX365972.1	92.426	1690	108	14	2233	3909	40990407	40992089	0.0	0.412807881773399	2
contig_3729	3350	SexualChromosomes_df	contig_3729	0	2388.0	OZ211061.1	90.819	1819	117	34	945	2742	13883651	13885440	0.0	0.5364179104477612	2
contig_7008	8117	SexualChromosomes_df	contig_7008	0	2386.0	NC_138210.1	84.266	2466	369	15	700	3156	34297204	34294749	0.0	0.30257484292226194	2
contig_7015	4737	SexualChromosomes_df	contig_7015	0	2374.0	OZ184078.1	93.346	1608	104	2	2476	4081	23151679	23150073	0.0	0.3388220392653578	2
contig_18525	9202	SexualChromosomes_df	contig_18525	0	2370.0	JAOTOJ010000009.1	73.527	7691	1436	475	250	7692	30856993	30864331	0.0	0.8087372310367311	2
contig_16656	4315	SexualChromosomes_df	contig_16656	0	2350.0	JAOTOJ010000009.1	94.593	1535	56	11	1999	3508	5977525	5979057	0.0	0.3497103128621089	2
contig_8021	5326	SexualChromosomes_df	contig_8021	0	2348.0	CM077935.1	80.473	3170	535	57	875	3981	4257612	4260760	0.0	0.5831768681937665	2
contig_11393	4251	SexualChromosomes_df	contig_11393	0	2342.0	OZ203522.1	81.279	2970	488	57	1306	4251	1725286	1722361	0.0	0.69277816984239	2
contig_17734	5453	SexualChromosomes_df	contig_17734	0	2340.0	CM077935.1	75.465	5323	1031	192	263	5417	30460885	30455670	0.0	0.9451677975426371	2
contig_16113	6006	SexualChromosomes_df	contig_16113	0	2340.0	JAOTOJ010000009.1	93.75	1568	84	10	3252	4807	33098321	33096756	0.0	0.2589077589077589	2
contig_7992	3306	SexualChromosomes_df	contig_7992	0	2338.0	JAOTOJ010000009.1	95.997	1449	40	2	1466	2896	18166739	18165291	0.0	0.4325468844525106	2
contig_11635	3613	SexualChromosomes_df	contig_11635	0	2329.0	CM077935.1	88.71	1922	197	11	1700	3612	45349558	45347648	0.0	0.5292001107113202	2
contig_8577	5921	SexualChromosomes_df	contig_8577	0	2320.0	NC_138210.1	90.666	1757	146	11	1	1756	41209623	41207884	0.0	0.29640263469008615	2
contig_1221	3983	SexualChromosomes_df	contig_1221	0	2318.0	NC_138210.1	89.973	1835	129	31	5	1807	31951489	31953300	0.0	0.4524227968867688	2
contig_16771	5761	SexualChromosomes_df	contig_16771	0	2313.0	OX365972.1	86.651	2120	245	25	2786	4887	40805307	40807406	0.0	0.36469362957819823	2
contig_8257	6846	SexualChromosomes_df	contig_8257	0	2311.0	OZ203522.1	80.0	3215	574	59	2982	6158	5635178	5631995	0.0	0.46392053754016943	2
contig_15458	4209	SexualChromosomes_df	contig_15458	0	2303.0	OZ187408.1	88.871	1905	168	15	1709	3570	61916957	61915054	0.0	0.44214777856973153	2
contig_7046	6375	SexualChromosomes_df	contig_7046	0	2292.0	OZ203522.1	80.803	2990	521	45	211	3171	1725094	1722129	0.0	0.46431372549019606	2
contig_14765	12311	SexualChromosomes_df	contig_14765	0	2279.0	OZ187408.1	78.347	3630	710	35	3737	7347	81655522	81659094	0.0	0.2932336934448867	2
contig_18201	4682	SexualChromosomes_df	contig_18201	0	2263.0	NC_138210.1	83.694	2496	308	44	1210	3649	63638456	63640908	0.0	0.520931225971807	2
contig_4540	3671	SexualChromosomes_df	contig_4540	0	2261.0	JAOTOJ010000009.1	91.98	1621	117	7	2018	3627	40594513	40596131	0.0	0.4383001906837374	2
contig_2792	4185	SexualChromosomes_df	contig_2792	0	2257.0	CM077935.1	86.224	2156	211	65	2079	4185	21423520	21421402	0.0	0.5032258064516129	2
contig_9339	13188	SexualChromosomes_df	contig_9339	0	2255.0	CM101943.1	72.583	9071	1709	592	4196	12892	8167428	8158762	0.0	0.659387321807704	2
contig_13664	4612	SexualChromosomes_df	contig_13664	0	2250.0	CM077935.1	86.595	2126	179	47	41	2100	25143543	25145628	0.0	0.44644405897658285	2
contig_16908	5999	SexualChromosomes_df	contig_16908	0	2246.0	OZ184078.1	80.895	2905	507	48	578	3458	9325445	9322565	0.0	0.48008001333555594	2
contig_1056	4684	SexualChromosomes_df	contig_1056	0	2246.0	JAOTOJ010000009.1	89.807	1766	160	12	2889	4637	54094534	54096296	0.0	0.3731853116994022	2
contig_9675	5685	SexualChromosomes_df	contig_9675	0	2244.0	JAOTOJ010000009.1	91.748	1636	103	4	750	2381	62402590	62404197	0.0	0.2868953386103782	2
contig_13169	4230	SexualChromosomes_df	contig_13169	0	2237.0	CM077935.1	85.754	2162	255	35	693	2820	26306537	26304395	0.0	0.5028368794326241	2
contig_9028	4355	SexualChromosomes_df	contig_9028	0	2233.0	CM077935.1	94.628	1452	60	7	1433	2874	40888601	40890044	0.0	0.33088404133180255	2
